"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"modification/mig_23_r_24t/desc";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";"Allows the installation of R-24T air-to-air missiles.";;
"modification/mig_23mf_r_60mk";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";"R-60MK";;
"modification/mig_23mf_r_60mk/desc";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";"Allows the installation of R-60MK air-to-air missiles.";;
"modification/mig_27_kab_500";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";"KAB-500Kr";;
"modification/mig_27_kab_500/desc";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";"Allows the installation of guided KAB-500Kr bombs.";;
"modification/mig_27_kab_500l";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";"KAB-500L";;
"modification/mig_27_kab_500l/desc";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";"Allows the installation of laser guided KAB-500L bombs.";;
"modification/mig_27_x29t";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";"Kh-29T";;
"modification/mig_27_x29t/desc";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";"Allows the installation of Kh-29T guided missiles.";;
"modification/mig_29_r_27";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";"R-27R/T";;
"modification/mig_29_r_27/desc";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";"Allows the installation of R-27R / R-27T air-to-air missiles.";;
"modification/mig_29_r_27er";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";"R-27ER";;
"modification/mig_29_r_27er/desc";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";"Allows the installation of R-27ER air-to-air missiles.";;
"modification/mig_29_r_27er1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";"R-27ER1";;
"modification/mig_29_r_27er1/desc";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";"Allows the installation of R-27ER1 air-to-air missiles.";;
"modification/mig_29_r_27et";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";"R-27ET";;
"modification/mig_29_r_27et/desc";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";"Allows the installation of R-27ET air-to-air missiles.";;
"modification/mig_29_r_27et1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";"R-27ET1";;
"modification/mig_29_r_27et1/desc";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";"Allows the installation of R-27ET1 air-to-air missiles.";;
"modification/mig_29_r_27r";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";"R-27R";;
"modification/mig_29_r_27r/desc";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";"Allows the installation of R-27R air-to-air missiles.";;
